TILMAP:	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 5, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 12, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 1, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 2, 0
	.byte	0, 0, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 12, 13, 0, 0, 0, 0, 0, 22, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 14, 15, 0, 0, 0, 0, 0, 21, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 21, 0, 0, 0, 22, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 16, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 17, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 12, 13, 0, 0, 0, 0, 0, 0, 23, 24, 2, 2, 0
	.byte	0, 0, 0, 12, 13, 0, 0, 0, 0, 0, 0, 25, 26, 2, 2, 0
	.byte	0, 0, 0, 12, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 12, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
	.byte	0, 0, 12, 13, 0, 0, 0, 0, 0, 0, 23, 24, 24, 2, 2, 0
	.byte	0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 25, 26, 26, 2, 2, 0
	.byte	0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
